player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
DeVante Parker,2020,7,2.157,0,3,0.757859485656807,0.0,0.356
DeVante Parker,2021,4,1.959,1,3,0.27806294251481983,0.0,0.94
DeVante Parker,2022,3,1.005,1,2,0.07053367989832944,0.0,1.0
DeVante Parker,2023,4,0.006,0,1,0.07722693830523131,0.0,0.0
DeVonta Smith,2021,8,3.894,2,5,0.34170747723747574,0.0,0.887
DeVonta Smith,2022,12,5.101,3,8,0.7712321310733884,0.0,0.289
DeVonta Smith,2023,13,4.551,3,7,0.6335605732682551,0.0,0.059
DeVonta Smith,2024,7,4.162,3,5,0.3971850953900461,0.0,1.0
Dede Westbrook,2017,3,1.008,0,2,0.09967948635501689,0.0,0.999
Dede Westbrook,2018,10,2.348,1,4,0.5906741910732176,0.0,0.0
Dede Westbrook,2019,9,2.85,2,4,0.39179076048319467,0.0,0.013
Deebo Samuel,2019,7,4.389,2,5,0.6145559372424939,0.0,0.999
Deebo Samuel,2020,3,1.0,0,2,0.17888543819998318,0.0,0.984
Deebo Samuel,2021,8,7.106,6,8,0.3778412365001999,0.13,1.0
Deebo Samuel,2022,9,2.99,1,5,0.8160269603389337,0.0,0.259
Deebo Samuel,2023,5,3.985,3,5,0.20682117879946432,0.014,1.0
Demarcus Robinson,2017,2,0.014,0,1,0.11749042514179613,0.0,0.014
Demarcus Robinson,2018,1,0.0,0,0,0.0,0.0,1.0
Demarcus Robinson,2019,4,0.0,0,0,0.0,0.0,0.0
Demarcus Robinson,2020,4,1.003,1,2,0.054690035655501276,0.0,0.003
Demarcus Robinson,2021,2,1.0,1,1,0.0,0.0,1.0
Demarcus Robinson,2022,7,0.999,0,1,0.03160696125855822,0.0,0.0
Demarcus Robinson,2023,5,3.003,2,4,0.10483797022071727,0.0,1.0
Demarcus Robinson,2024,4,1.033,1,2,0.17863650242881493,0.0,0.033
Demario Douglas,2023,9,0.068,0,2,0.2556873090319502,0.0,0.0
Demario Douglas,2024,8,1.607,1,2,0.488416830176848,0.0,0.0
Demaryius Thomas,2017,13,4.457,2,7,0.8967446682305951,0.0,0.104
Demaryius Thomas,2018,9,2.0,2,2,0.0,0.0,0.0
Demaryius Thomas,2019,5,0.13,0,1,0.33630343441600474,0.0,0.0
Denzel Mims,2020,2,0.009,0,1,0.09444045743218316,0.0,0.009
Denzel Mims,2021,1,0.0,0,0,0.0,0.0,1.0
