player,season,weeks_played,avg_hits,min_hits,max_hits,std_hits,p_hit_all_weeks,p_hit_half_or_more
George Pickens,2024,10,2.89,1,4,0.4998999899979995,0.0,0.0
Geronimo Allison,2017,1,0.0,0,0,0.0,0.0,1.0
Geronimo Allison,2018,1,0.002,0,1,0.044676615807377355,0.002,1.0
Geronimo Allison,2019,3,0.0,0,0,0.0,0.0,0.0
Golden Tate,2017,12,3.973,1,5,0.6544241743701099,0.0,0.0
Golden Tate,2018,9,1.999,1,2,0.03160696125855822,0.0,0.0
Golden Tate,2019,7,1.605,1,3,0.5108571228827098,0.0,0.011
Golden Tate,2020,3,0.0,0,0,0.0,0.0,0.0
Greg Dortch,2022,3,1.425,0,2,0.49837235075794484,0.0,0.998
Greg Dortch,2023,4,0.149,0,2,0.3671498331744139,0.0,0.004
Greg Dortch,2024,1,0.0,0,0,0.0,0.0,1.0
Greg Ward,2019,3,0.998,0,2,0.06321392251711642,0.0,0.997
Greg Ward,2020,8,2.512,1,3,0.5708379805163634,0.0,0.0
Hunter Renfrow,2019,7,2.374,1,3,0.4859259202800361,0.0,0.375
Hunter Renfrow,2020,6,0.0,0,0,0.0,0.0,0.0
Hunter Renfrow,2021,9,2.613,1,5,0.6286740013711399,0.0,0.066
Hunter Renfrow,2022,1,0.114,0,1,0.317811264746862,0.114,1.0
Hunter Renfrow,2023,2,0.0,0,0,0.0,0.0,0.0
Isaiah Ford,2019,4,0.25,0,1,0.4330127018922193,0.0,0.0
Isaiah Ford,2020,2,0.0,0,0,0.0,0.0,0.0
Isaiah Hodgins,2022,3,2.495,1,3,0.5691880181451467,0.532,1.0
Isaiah McKenzie,2018,3,0.996,0,1,0.063118935352238,0.0,0.996
Isaiah McKenzie,2019,3,0.0,0,0,0.0,0.0,0.0
Isaiah McKenzie,2021,1,1.0,1,1,0.0,1.0,1.0
Isaiah McKenzie,2022,6,1.0,1,1,0.0,0.0,0.0
Isaiah Wright,2020,2,0.0,0,0,0.0,0.0,0.0
J.J. Nelson,2017,3,0.0,0,0,0.0,0.0,0.0
J.J. Nelson,2018,1,0.0,0,0,0.0,0.0,1.0
Ja'Lynn Polk,2024,2,0.0,0,0,0.0,0.0,0.0
Ja'Marr Chase,2021,10,4.071,3,7,0.803715745770854,0.0,0.258
Ja'Marr Chase,2022,9,5.268,3,8,0.7239999999999999,0.0,0.995
Ja'Marr Chase,2023,11,4.439,3,7,0.637400188264798,0.0,0.372
Ja'Marr Chase,2024,14,10.647,8,13,0.9467792773397609,0.0,1.0
Jahan Dotson,2022,3,2.669,1,3,0.4748041701586034,0.671,1.0
Jahan Dotson,2023,7,1.728,1,3,0.44723148368602134,0.0,0.001
Jahan Dotson,2024,1,0.082,0,1,0.27436472076416824,0.082,1.0
Jake Bobo,2023,1,0.996,0,1,0.063118935352238,0.996,1.0
Jakeem Grant,2017,2,1.0,1,1,0.0,0.0,1.0
Jakeem Grant,2018,1,0.0,0,0,0.0,0.0,1.0
Jakeem Grant,2019,1,0.0,0,0,0.0,0.0,1.0
Jakeem Grant,2020,7,0.811,0,1,0.391508620594745,0.0,0.0
Jakobi Meyers,2019,3,0.004,0,1,0.063118935352238,0.0,0.004
Jakobi Meyers,2020,7,1.227,1,3,0.4259941314149761,0.0,0.003
Jakobi Meyers,2021,10,0.847,0,2,0.44675608557690627,0.0,0.0
Jakobi Meyers,2022,8,1.375,0,4,0.5834166607151359,0.0,0.001
Jakobi Meyers,2023,11,3.529,1,6,0.8421157877631792,0.0,0.105
Jakobi Meyers,2024,12,2.218,0,5,0.8628302266378942,0.0,0.0
Jalen Brooks,2024,2,0.0,0,0,0.0,0.0,0.0
Jalen Coker,2024,5,2.0,2,2,0.0,0.0,1.0
Jalen Guyton,2020,4,0.526,0,1,0.4993235424051224,0.0,0.0
Jalen Guyton,2021,2,0.0,0,0,0.0,0.0,0.0
Jalen McMillan,2024,7,4.574,3,5,0.5371443009099138,0.0,1.0
Jalen Nailor,2022,1,0.0,0,0,0.0,0.0,1.0
Jalen Nailor,2024,2,1.001,1,2,0.031606961258558226,0.001,1.0
Jalen Reagor,2020,5,0.0,0,0,0.0,0.0,0.0
Jalen Reagor,2021,2,0.0,0,0,0.0,0.0,0.0
Jalen Reagor,2023,1,0.0,0,0,0.0,0.0,1.0
Jalen Tolbert,2023,3,0.957,0,1,0.20285709255532575,0.0,0.957
Jalen Tolbert,2024,6,1.038,0,2,0.20138520303140445,0.0,0.0
Jalin Hyatt,2023,3,0.983,0,2,0.1808618257123376,0.0,0.975
Jamal Agnew,2021,5,1.04,0,2,0.2107130750570548,0.0,0.043
Jamal Agnew,2022,2,1.262,1,2,0.439722639853806,0.262,1.0
Jamal Agnew,2023,2,0.0,0,0,0.0,0.0,0.0
James Proche,2021,1,0.004,0,1,0.063118935352238,0.004,1.0
James Washington,2018,1,0.0,0,0,0.0,0.0,1.0
James Washington,2019,7,1.995,1,3,0.13774977313955913,0.0,0.007
James Washington,2020,2,0.919,0,2,0.32930077436896504,0.017,0.902
James Washington,2021,3,0.0,0,0,0.0,0.0,0.0
Jameson Williams,2023,2,0.0,0,0,0.0,0.0,0.0
Jameson Williams,2024,9,3.02,3,4,0.13999999999999999,0.0,0.02
Jamison Crowder,2017,10,2.12,1,3,0.41424630354415964,0.0,0.0
Jamison Crowder,2018,4,0.998,0,2,0.06321392251711644,0.0,0.001
Jamison Crowder,2019,11,4.142,2,6,0.7923610288246135,0.0,0.343
Jamison Crowder,2020,5,1.997,1,2,0.054690035655501276,0.0,0.997
Jamison Crowder,2021,4,0.0,0,0,0.0,0.0,0.0
Jamison Crowder,2024,1,0.0,0,0,0.0,0.0,1.0
Jarius Wright,2018,3,0.0,0,0,0.0,0.0,0.0
Jarius Wright,2019,5,0.0,0,0,0.0,0.0,0.0
Jaron Brown,2017,5,0.051,0,1,0.21999772726098782,0.0,0.0
Jaron Brown,2019,2,1.0,1,1,0.0,0.0,1.0
Jarvis Landry,2017,13,4.103,2,6,0.7748490175511614,0.0,0.024
Jarvis Landry,2018,12,2.074,1,4,0.34427314736993353,0.0,0.0
Jarvis Landry,2019,13,4.028,2,6,0.4931693421128284,0.0,0.007
Jarvis Landry,2020,10,1.691,1,4,0.6895788569844641,0.0,0.0
Jarvis Landry,2021,6,0.823,0,2,0.4215103794688809,0.0,0.0
Jarvis Landry,2022,1,0.0,0,0,0.0,0.0,1.0
Jauan Jennings,2021,3,0.088,0,1,0.28329489935401236,0.0,0.088
Jauan Jennings,2022,2,0.93,0,1,0.25514701644346144,0.0,0.93
Jauan Jennings,2023,1,0.0,0,0,0.0,0.0,1.0
Jauan Jennings,2024,11,2.025,1,3,0.2153485546735803,0.0,0.0
Javon Wims,2019,3,0.0,0,0,0.0,0.0,0.0
Jayden Reed,2023,9,3.889,3,6,0.767254195166113,0.0,0.668
Jayden Reed,2024,6,2.394,1,4,0.5628179101627808,0.0,0.363
Jaylen Waddle,2021,8,2.024,1,3,0.18821264569629745,0.0,0.0
Jaylen Waddle,2022,12,4.232,3,6,0.5197845707598485,0.0,0.016
Jaylen Waddle,2023,10,3.012,1,6,0.7770817202842955,0.0,0.02
Jaylen Waddle,2024,7,1.404,1,2,0.4906974628016737,0.0,0.0
Jeff Smith,2020,1,0.0,0,0,0.0,0.0,1.0
Jeff Smith,2022,1,0.008,0,1,0.08908422980528033,0.008,1.0
Jeremy Maclin,2017,8,0.456,0,2,0.5459523788756672,0.0,0.0
Jermaine Kearse,2017,10,2.0,2,2,0.0,0.0,0.0
Jermaine Kearse,2018,6,1.051,0,2,0.2653280987758364,0.0,0.0
Jerry Jeudy,2020,7,1.0,1,1,0.0,0.0,0.0
Jerry Jeudy,2021,1,0.0,0,0,0.0,0.0,1.0
Jerry Jeudy,2022,9,3.159,2,6,0.8280815177263648,0.0,0.338
Jerry Jeudy,2023,11,1.128,0,3,0.4600173909756022,0.0,0.0
Jerry Jeudy,2024,11,2.696,2,6,0.6599878786765709,0.0,0.003
John Brown,2017,2,0.0,0,0,0.0,0.0,0.0
John Brown,2018,8,2.003,2,3,0.054690035655501276,0.0,0.0
John Brown,2019,9,2.012,1,4,0.3575695736496605,0.0,0.001
John Brown,2020,3,0.027,0,1,0.16208331191088118,0.0,0.027
John Hightower,2020,1,0.0,0,0,0.0,0.0,1.0
John Ross,2018,6,0.109,0,2,0.3211214723434109,0.0,0.0
John Ross,2019,3,0.031,0,1,0.1733176274935703,0.0,0.031
Johnny Holton,2017,1,0.005,0,1,0.07053367989832945,0.005,1.0
Johnny Holton,2019,1,0.0,0,0,0.0,0.0,1.0
Johnny Wilson,2024,1,0.0,0,0,0.0,0.0,1.0
Jonathan Mingo,2023,8,0.001,0,1,0.031606961258558226,0.0,0.0
Jonathan Mingo,2024,2,0.0,0,0,0.0,0.0,0.0
Jordan Addison,2023,11,3.841,2,6,0.7264427024893291,0.0,0.177
Jordan Addison,2024,10,3.42,2,6,0.7613146524269712,0.0,0.056
Jordan Taylor,2017,1,0.0,0,0,0.0,0.0,1.0
Jordan Whittington,2024,1,0.011,0,1,0.10430244484191155,0.011,1.0
Jordy Nelson,2017,8,0.0,0,0,0.0,0.0,0.0
Jordy Nelson,2018,6,0.696,0,2,0.5653176098442362,0.0,0.0
Josh Bellamy,2017,3,0.993,0,1,0.08337265738837882,0.0,0.993
Josh Bellamy,2018,1,0.0,0,0,0.0,0.0,1.0
Josh Doctson,2017,8,0.979,0,2,0.16899408273664496,0.0,0.0
Josh Doctson,2018,9,0.007,0,1,0.08337265738837883,0.0,0.0
Josh Downs,2023,7,1.102,1,2,0.3026483107502832,0.0,0.0
Josh Downs,2024,8,2.363,1,4,0.58414980955231,0.0,0.008
Josh Gordon,2017,2,0.258,0,1,0.4375339986789598,0.0,0.258
Josh Gordon,2018,7,1.075,1,3,0.26716100014785094,0.0,0.001
Josh Gordon,2019,3,0.0,0,0,0.0,0.0,0.0
Josh Reynolds,2017,3,0.406,0,1,0.49108451411136966,0.0,0.406
Josh Reynolds,2018,6,2.986,2,3,0.11749042514179613,0.0,0.986
Josh Reynolds,2019,3,1.0,1,1,0.0,0.0,1.0
Josh Reynolds,2020,7,1.086,0,3,0.5446136245082379,0.0,0.008
Josh Reynolds,2021,3,1.999,1,2,0.03160696125855822,0.0,1.0
Josh Reynolds,2022,4,1.762,0,3,0.46190475208640147,0.0,0.76
Josh Reynolds,2023,2,0.981,0,1,0.13652472303579308,0.0,0.981
Joshua Palmer,2021,2,1.7,0,2,0.49999999999999994,0.72,0.98
Joshua Palmer,2022,9,1.079,1,2,0.26973876250921,0.0,0.0
Joshua Palmer,2023,5,0.917,0,2,0.286550170127327,0.0,0.003
Joshua Palmer,2024,5,0.003,0,1,0.054690035655501276,0.0,0.0
Julian Edelman,2018,9,4.05,1,7,0.9335416434203672,0.0,0.726
Julian Edelman,2019,13,4.501,3,7,0.6371805081764508,0.0,0.063
Julian Edelman,2020,2,0.0,0,0,0.0,0.0,0.0
Julio Jones,2017,12,4.571,3,7,0.7803582510616518,0.0,0.094
Julio Jones,2018,13,9.27,7,12,0.6892749814116279,0.0,1.0
Julio Jones,2019,12,3.916,2,7,0.8203316402528918,0.0,0.032
Julio Jones,2020,5,2.254,1,5,0.5928608605735414,0.001,0.943
Julio Jones,2021,2,0.321,0,1,0.46686079295653016,0.0,0.321
Julio Jones,2022,4,0.179,0,1,0.3833523183704514,0.0,0.0
Justin Jefferson,2020,10,5.343,3,8,0.6880050871904946,0.0,0.925
Justin Jefferson,2021,9,5.092,2,8,0.8517840101809848,0.0,0.977
Justin Jefferson,2022,13,10.555,8,13,0.6332258680755233,0.001,1.0
Justin Jefferson,2023,7,3.502,3,6,0.65114975236116,0.0,1.0
Justin Jefferson,2024,14,8.498,6,12,0.971594565649685,0.0,0.991
Justin Watson,2019,1,0.053,0,1,0.22403347964087864,0.053,1.0
Justin Watson,2022,1,0.0,0,0,0.0,0.0,1.0
Justin Watson,2023,3,1.149,0,2,0.3805246378357123,0.0,0.991
K.J. Osborn,2021,3,1.959,1,2,0.198290191386261,0.0,1.0
K.J. Osborn,2022,7,1.511,1,3,0.554868452878698,0.0,0.029
K.J. Osborn,2023,6,1.025,0,2,0.16844880527923017,0.0,0.0
KJ Hamler,2020,4,0.041,0,1,0.198290191386261,0.0,0.0
KaVontae Turpin,2024,4,0.0,0,0,0.0,0.0,0.0
Kadarius Toney,2021,3,1.0,1,1,0.0,0.0,1.0
Kadarius Toney,2022,1,0.965,0,1,0.1837797594948911,0.965,1.0
Kadarius Toney,2023,2,0.0,0,0,0.0,0.0,0.0
Kalif Raymond,2021,5,1.416,1,2,0.4928934976239796,0.0,0.416
Kalif Raymond,2022,6,1.015,0,2,0.26603571188846054,0.0,0.0
Kalif Raymond,2023,1,0.427,0,1,0.49464229499710194,0.427,1.0
Kalif Raymond,2024,1,0.0,0,0,0.0,0.0,1.0
Kamar Aiken,2017,3,0.0,0,0,0.0,0.0,0.0
Kasen Williams,2017,2,0.0,0,0,0.0,0.0,0.0
Kayshon Boutte,2024,9,2.0,2,2,0.0,0.0,0.0
KeeSean Johnson,2019,2,0.0,0,0,0.0,0.0,0.0
Keelan Cole,2017,8,1.14,1,2,0.34698703145794946,0.0,0.0
Keelan Cole,2018,5,0.0,0,0,0.0,0.0,0.0
Keelan Cole,2019,3,0.012,0,1,0.1088852607105296,0.0,0.012
Keelan Cole,2020,8,2.948,1,4,0.2393658288060349,0.0,0.002
Keelan Cole,2021,1,0.0,0,0,0.0,0.0,1.0
Keenan Allen,2017,13,5.688,4,7,0.5680281683156214,0.0,0.692
Keenan Allen,2018,12,5.498,2,8,0.9455136170357357,0.0,0.498
Keenan Allen,2019,12,2.05,0,5,0.8303613671167511,0.0,0.0
Keenan Allen,2020,9,4.007,2,7,1.0261340068431608,0.0,0.682
Keenan Allen,2021,10,2.273,0,4,0.7671186348929349,0.0,0.0
Keenan Allen,2022,7,2.201,1,4,0.5278247815326598,0.0,0.22
Keenan Allen,2023,10,3.839,2,7,0.8155237580843369,0.0,0.181
Keenan Allen,2024,11,4.887,3,5,0.33500895510418827,0.0,0.893
Keke Coutee,2018,1,0.0,0,0,0.0,0.0,1.0
Keke Coutee,2019,3,0.004,0,1,0.063118935352238,0.0,0.004
Keke Coutee,2020,3,1.008,1,2,0.08908422980528033,0.0,1.0
Kelvin Benjamin,2017,7,0.312,0,3,0.5124997560975029,0.0,0.001
Kelvin Benjamin,2018,6,0.0,0,0,0.0,0.0,0.0
Kelvin Harmon,2019,5,0.0,0,0,0.0,0.0,0.0
Kendall Hinton,2021,1,0.0,0,0,0.0,0.0,1.0
Kendall Hinton,2022,3,0.0,0,0,0.0,0.0,0.0
Kendall Wright,2017,7,0.953,0,2,0.23830862342768883,0.0,0.0
Kendrick Bourne,2017,3,0.045,0,1,0.20730412441627882,0.0,0.045
Kendrick Bourne,2018,6,0.798,0,2,0.40644310794993194,0.0,0.0
Kendrick Bourne,2019,2,1.11,0,2,0.31921779399024736,0.112,0.998
Kendrick Bourne,2020,6,0.004,0,1,0.063118935352238,0.0,0.0
Kendrick Bourne,2021,4,1.008,1,2,0.08908422980528033,0.0,0.008
Kendrick Bourne,2022,3,1.0,1,1,0.0,0.0,1.0
Kendrick Bourne,2023,3,0.048,0,1,0.2137662274541982,0.0,0.048
Kendrick Bourne,2024,3,1.0,1,1,0.0,0.0,1.0
Kenny Britt,2017,2,0.0,0,0,0.0,0.0,0.0
Kenny Golladay,2017,2,0.0,0,0,0.0,0.0,0.0
Kenny Golladay,2018,7,3.879,2,5,0.37730491648002684,0.0,0.996
Kenny Golladay,2019,10,5.689,4,8,0.9339587785336139,0.0,0.907
Kenny Golladay,2020,1,0.342,0,1,0.474379594839407,0.342,1.0
Kenny Golladay,2021,5,0.282,0,1,0.449973332543163,0.0,0.0
Kenny Golladay,2022,1,0.119,0,1,0.3237885112229895,0.119,1.0
Kenny Stills,2017,9,2.967,2,3,0.17863650242881493,0.0,0.0
Kenny Stills,2018,5,1.062,1,2,0.24115555146004825,0.0,0.062
Kenny Stills,2019,4,0.118,0,1,0.32260812141048156,0.0,0.0
Kenny Stills,2021,1,0.144,0,1,0.35108973211986705,0.144,1.0
Keon Coleman,2024,5,1.562,0,3,0.7363124336855925,0.0,0.54
KhaDarel Hodge,2020,1,0.003,0,1,0.05469003565550128,0.003,1.0
KhaDarel Hodge,2021,1,0.005,0,1,0.07053367989832944,0.005,1.0
KhaDarel Hodge,2022,1,0.0,0,0,0.0,0.0,1.0
KhaDarel Hodge,2023,1,0.0,0,0,0.0,0.0,1.0
Khalil Shakir,2023,3,0.868,0,2,0.6201419192410719,0.0,0.733
Khalil Shakir,2024,11,1.129,0,3,0.35547011126112976,0.0,0.0
Kyle Philips,2023,2,0.0,0,0,0.0,0.0,0.0
Ladd McConkey,2024,12,4.625,2,8,1.0790620927453618,0.0,0.201
Laquon Treadwell,2018,2,0.0,0,0,0.0,0.0,0.0
Laquon Treadwell,2021,5,0.103,0,2,0.3104690000628082,0.0,0.002
Larry Fitzgerald,2017,12,4.151,2,6,0.4839411121200595,0.0,0.002
Larry Fitzgerald,2018,10,1.078,1,3,0.27187497126436627,0.0,0.0
Larry Fitzgerald,2019,10,0.152,0,1,0.35902089075707005,0.0,0.0
Larry Fitzgerald,2020,6,0.0,0,0,0.0,0.0,0.0
Leonte Carroo,2017,1,0.0,0,0,0.0,0.0,1.0
Lil'Jordan Humphrey,2021,1,0.002,0,1,0.044676615807377355,0.002,1.0
Lil'Jordan Humphrey,2024,2,0.0,0,0,0.0,0.0,0.0
Lynn Bowden,2023,1,0.0,0,0,0.0,0.0,1.0
Mack Hollins,2017,1,0.0,0,0,0.0,0.0,1.0
Mack Hollins,2020,1,0.001,0,1,0.03160696125855822,0.001,1.0
Mack Hollins,2021,1,0.016,0,1,0.125475097130865,0.016,1.0
Mack Hollins,2022,7,0.637,0,2,0.5359393622416626,0.0,0.0
Mack Hollins,2024,4,0.987,0,2,0.35893035536159384,0.0,0.058
Malik Heath,2024,1,0.0,0,0,0.0,0.0,1.0
Malik Nabers,2024,12,3.068,1,6,0.8230285535751478,0.0,0.002
Malik Washington,2024,3,0.0,0,0,0.0,0.0,0.0
Marcell Ateman,2018,1,0.0,0,0,0.0,0.0,1.0
Marcell Ateman,2019,1,0.0,0,0,0.0,0.0,1.0
Marcus Johnson,2019,2,1.0,1,1,0.0,0.0,1.0
Marcus Johnson,2020,1,0.0,0,0,0.0,0.0,1.0
Marcus Johnson,2021,2,0.714,0,1,0.4518893669915237,0.0,0.714
Marcus Johnson,2022,2,0.0,0,0,0.0,0.0,0.0
Marqise Lee,2017,7,2.97,1,4,0.35930488446443365,0.0,0.922
Marquez Callaway,2021,7,1.897,1,3,0.7073832059075194,0.0,0.204
Marquez Callaway,2022,3,0.0,0,0,0.0,0.0,0.0
Marquise Brown,2019,3,0.995,0,2,0.0947364766074821,0.0,0.993
Marquise Brown,2020,8,2.097,0,4,0.5653238010202648,0.0,0.015
Marquise Brown,2021,11,3.247,2,4,0.5272485182530151,0.0,0.0
Marquise Brown,2022,8,1.853,0,3,0.38651131936852773,0.0,0.0
Marquise Brown,2023,8,0.584,0,3,0.554025270181785,0.0,0.0
Marquise Goodwin,2017,9,1.559,0,4,0.7269931223883758,0.0,0.002
Marquise Goodwin,2018,4,1.0,1,1,0.0,0.0,0.0
Marquise Goodwin,2022,4,2.0,2,2,0.0,0.0,1.0
Martavis Bryant,2017,8,0.513,0,2,0.5346316488948255,0.0,0.0
Marvin Hall,2020,2,0.991,0,1,0.09444045743218316,0.0,0.991
Marvin Jones,2017,11,5.575,3,7,0.6263984355025163,0.0,0.945
Marvin Jones,2018,4,1.0,1,1,0.0,0.0,0.0
Marvin Jones,2019,10,2.994,2,4,0.1896417675513493,0.0,0.0
Marvin Jones,2020,9,3.985,3,5,0.1295183384698862,0.0,0.984
Marvin Jones,2021,9,1.953,1,2,0.2116388433156825,0.0,0.0
Marvin Jones,2022,6,0.11,0,1,0.31288975694324034,0.0,0.0
Mason Tipton,2024,1,0.0,0,0,0.0,0.0,1.0
Maurice Harris,2018,3,0.994,0,1,0.07722693830523131,0.0,0.994
Mecole Hardman,2019,2,0.0,0,0,0.0,0.0,0.0
Mecole Hardman,2020,4,1.0,0,2,0.06324555320336758,0.0,0.002
Mecole Hardman,2021,7,0.328,0,2,0.4716100083755645,0.0,0.0
Mecole Hardman,2022,2,0.95,0,2,0.22693611435820435,0.002,0.948
Mecole Hardman,2023,1,0.007,0,1,0.08337265738837883,0.007,1.0
Michael Bandy,2022,1,0.0,0,0,0.0,0.0,1.0
Michael Campanaro,2017,2,0.0,0,0,0.0,0.0,0.0
Michael Crabtree,2017,7,1.962,0,4,0.4759789911330122,0.0,0.09
Michael Crabtree,2018,7,0.999,0,2,0.07070360669725413,0.0,0.0
Michael Gallup,2018,8,1.003,0,2,0.07064700984472025,0.0,0.0
Michael Gallup,2019,9,2.92,1,5,0.5653317610041028,0.0,0.105
Michael Gallup,2020,8,1.0,1,1,0.0,0.0,0.0
Michael Gallup,2021,3,0.096,0,1,0.2945912422323515,0.0,0.096
Michael Gallup,2022,7,0.97,0,2,0.24310491562286432,0.0,0.0
Michael Gallup,2023,5,0.538,0,1,0.4985539088203,0.0,0.0
Michael Pittman,2020,6,0.721,0,1,0.4485075250204839,0.0,0.0
Michael Pittman,2021,10,3.308,1,5,0.6026076667285275,0.0,0.002
Michael Pittman,2022,12,1.192,0,3,0.7008109588184248,0.0,0.0
Michael Pittman,2023,14,2.901,1,6,0.8277674794288551,0.0,0.0
Michael Pittman,2024,11,1.358,1,3,0.5252009139367523,0.0,0.0
Michael Thomas,2017,13,4.272,1,7,0.9044423696399897,0.0,0.078
Michael Thomas,2018,11,4.434,2,7,0.7194748084540556,0.0,0.453
Michael Thomas,2019,13,9.098,7,11,0.5332879147327455,0.0,1.0
Michael Thomas,2020,4,0.428,0,2,0.5820790324345998,0.0,0.047
Michael Thomas,2023,5,0.022,0,1,0.14668333238647124,0.0,0.0
Michael Wilson,2023,5,1.83,1,3,0.4255584566190643,0.0,0.81
Michael Wilson,2024,6,0.007,0,1,0.08337265738837883,0.0,0.0
Mike Evans,2017,11,3.477,2,6,0.7290205758413133,0.0,0.079
Mike Evans,2018,13,6.139,4,9,0.8875128168088616,0.0,0.771
Mike Evans,2019,8,3.562,2,5,0.5967880695858456,0.0,0.527
Mike Evans,2020,10,4.558,3,8,0.8582750141999941,0.0,0.485
Mike Evans,2021,8,4.417,3,7,0.6411793820764982,0.0,0.958
Mike Evans,2022,10,1.972,1,4,0.509132595695856,0.0,0.0
Mike Evans,2023,12,6.024,4,9,0.8458274055621513,0.0,0.723
Mike Evans,2024,10,5.217,4,7,0.45156505622113846,0.0,0.987
Mike Wallace,2017,9,1.615,0,3,0.5973064540083256,0.0,0.0
Mike Williams,2017,1,0.0,0,0,0.0,0.0,1.0
Mike Williams,2018,3,1.19,1,2,0.3923009049186606,0.0,1.0
Mike Williams,2019,8,1.493,0,3,0.5982900634307744,0.0,0.0
Mike Williams,2020,8,2.793,2,4,0.4100621904053091,0.0,0.002
Mike Williams,2021,8,1.998,1,2,0.044676615807377355,0.0,0.0
Mike Williams,2022,8,3.457,1,5,0.6958096003936709,0.0,0.505
Mohamed Sanu,2017,9,2.075,0,3,0.6628536791781426,0.0,0.0
Mohamed Sanu,2018,9,3.51,1,4,0.6260191690355814,0.0,0.578
Mohamed Sanu,2019,8,1.035,0,3,0.2859632843565761,0.0,0.0
Mohamed Sanu,2020,1,0.0,0,0,0.0,0.0,1.0
N'Keal Harry,2021,2,0.0,0,0,0.0,0.0,0.0
Nelson Agholor,2017,9,2.788,2,5,0.7106729205478424,0.0,0.167
Nelson Agholor,2018,8,2.01,2,3,0.099498743710662,0.0,0.0
Nelson Agholor,2019,4,0.0,0,0,0.0,0.0,0.0
Nelson Agholor,2020,7,3.993,3,4,0.08337265738837882,0.0,1.0
Nelson Agholor,2021,5,1.185,0,2,0.6517476505519603,0.0,0.322
Nelson Agholor,2022,3,0.999,0,1,0.03160696125855822,0.0,0.999
Nelson Agholor,2023,3,0.0,0,0,0.0,0.0,0.0
Nelson Agholor,2024,1,0.023,0,1,0.14990330216509576,0.023,1.0
Nico Collins,2021,3,0.0,0,0,0.0,0.0,0.0
Nico Collins,2022,6,0.416,0,2,0.5224404272259182,0.0,0.0
Nico Collins,2023,10,4.284,3,6,0.503332891832036,0.0,0.271
Nico Collins,2024,7,3.871,1,6,0.6575401128448362,0.0,0.984
Noah Brown,2020,1,0.0,0,0,0.0,0.0,1.0
Noah Brown,2021,1,0.0,0,0,0.0,0.0,1.0
Noah Brown,2022,5,1.017,1,2,0.12927103310486848,0.0,0.017
Noah Brown,2023,5,2.948,2,3,0.22202702538204672,0.0,1.0
Noah Brown,2024,5,0.986,0,2,0.14766177569025776,0.0,0.004
Odell Beckham,2017,1,1.0,1,1,0.0,1.0,1.0
Odell Beckham,2018,8,5.307,3,7,0.5854494000338543,0.0,0.998
Odell Beckham,2019,13,2.001,0,4,0.5300933879987563,0.0,0.0
Olamide Zaccheaus,2020,1,1.0,1,1,0.0,1.0,1.0
Olamide Zaccheaus,2021,1,0.0,0,0,0.0,0.0,1.0
Olamide Zaccheaus,2022,4,0.292,0,2,0.4782635256843239,0.0,0.011
Olamide Zaccheaus,2024,5,2.0,2,2,0.0,0.0,1.0
Parker Washington,2024,4,1.0,1,1,0.0,0.0,0.0
Parris Campbell,2019,3,0.008,0,1,0.08908422980528034,0.0,0.008
Parris Campbell,2021,1,0.0,0,0,0.0,0.0,1.0
Parris Campbell,2022,8,2.833,1,3,0.396372299738516,0.0,0.0
Parris Campbell,2023,1,0.0,0,0,0.0,0.0,1.0
Paul Richardson,2017,6,1.983,1,2,0.12927103310486848,0.0,0.0
Paul Richardson,2018,4,0.014,0,1,0.11749042514179613,0.0,0.0
Paul Richardson,2019,2,0.0,0,0,0.0,0.0,0.0
Pharoh Cooper,2019,1,0.0,0,0,0.0,0.0,1.0
Phillip Dorsett,2017,1,0.0,0,0,0.0,0.0,1.0
Phillip Dorsett,2018,2,0.956,0,2,0.6387988728856682,0.183,0.773
Phillip Dorsett,2019,4,0.006,0,1,0.0772269383052313,0.0,0.0
Phillip Dorsett,2021,1,0.0,0,0,0.0,0.0,1.0
Phillip Dorsett,2022,2,0.001,0,1,0.03160696125855822,0.0,0.001
Pierre Garcon,2017,4,0.014,0,1,0.11749042514179611,0.0,0.0
Pierre Garcon,2018,4,0.445,0,1,0.49696579359147036,0.0,0.0
Preston Williams,2019,5,1.0,1,1,0.0,0.0,0.0
Preston Williams,2020,3,1.681,1,2,0.4660890472860309,0.0,1.0
Puka Nacua,2023,14,7.039,4,9,0.7235184862876691,0.0,0.807
Puka Nacua,2024,8,4.965,2,8,0.9098214110472449,0.001,0.947
Quentin Johnston,2023,6,0.0,0,0,0.0,0.0,0.0
Quentin Johnston,2024,9,2.312,2,4,0.53353162980277,0.0,0.035
Quez Watkins,2021,4,1.0,1,1,0.0,0.0,0.0
Quez Watkins,2022,5,0.054,0,1,0.22601769842204836,0.0,0.0
Quez Watkins,2023,1,1.0,1,1,0.0,1.0,1.0
Quincy Enunwa,2018,4,0.0,0,0,0.0,0.0,0.0
Randall Cobb,2017,7,1.732,0,2,0.47347228007561326,0.0,0.0
Randall Cobb,2018,6,0.063,0,1,0.24296296014001809,0.0,0.0
Randall Cobb,2019,9,2.007,2,3,0.08337265738837882,0.0,0.0
Randall Cobb,2020,4,0.029,0,1,0.16780643611018023,0.0,0.0
Randall Cobb,2021,3,2.995,2,3,0.07053367989832943,0.995,1.0
Randall Cobb,2022,2,0.059,0,1,0.23562470159132298,0.0,0.059
Rashard Higgins,2018,3,0.96,0,2,0.2537715508089904,0.0,0.947
